Environment,DatabaseName,TableName,TableKind,ColumnCount,PrimaryIndex,SecondaryIndexCols,HasForeignKey,TableComment,Creator
prod,PRD_SCR_MOD,P_EXCO_TRACKER_DAILY_INC0I0002944129_20221122,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_DAILY_bkp,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_FREE_PAID_DAILY,Procedure,2,"",,false,"",kario001
prod,PRD_SCR_MOD,P_EXCO_TRACKER_TABLE_DAILY,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_TABLE_DAILY_20221101,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_TABLE_DAILY_20221104,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_TABLE_DAILY_20221105,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_TABLE_DAILY_2022_08_05,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_UPGRADES_DAILY,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,P_EXCO_TRACKER_UPGRADES_DAILY_20230222_INC0I0003155731,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,SCORE_VALUEBAND,Table,15,NUPI: SUBS_ID,,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_001,Procedure,5,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_002,Procedure,5,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_003,Procedure,5,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_004,Procedure,5,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_005,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_006,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_007,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_008,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_009,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,Scr_ValueBand_010,Procedure,2,"",,false,"",mabio001
prod,PRD_SCR_MOD,Scr_ValueBand_011,Procedure,2,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,VALUE_SEGMENT_M1,Table,23,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_SCR_MOD,month_table,View,1,"",,false,"",SYSDBA
prod,PRD_SCR_MOD,mv_billing_data,Table,35,UPI: Subs_Id,,false,"",SYSDBA
prod,PRD_SCR_MOD,mv_bundle,Table,3,"UPI: Subs_Id, mnth",,false,"",SYSDBA
prod,PRD_SCR_MOD,mv_outgoing_rev,Table,3,"UPI: Subs_Id, Usage_Actvy_Mth_Uid",,false,"",SYSDBA
prod,PRD_SCR_MOD,sk_prepaid_segmentation_01_mthly,Table,7,NUPI: Subs_Id,"Subs_Id, Usage_Actvy_Mth_Uid",false,"",swartsth
prod,PRD_SCR_MOD,sk_prepaid_segmentation_subs,Table,10,"NUPI: segment_month, subs_id",,false,"",SYSDBA
prod,PRD_SCR_RES,EXCO_TRACKER_30_DAY_ACTIVE_CUSTOMERS,Table,15,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_ACTIVE_DATA_USERS,Table,15,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_BASE_MOVEMENT_DAILY,Table,14,"","PRICE_PLAN_UID, SALES_CHANL_NM",false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_CEO_BILLING,Table,16,"NUPI: Price_Plan_Nm, Tariff_Nm, Billg_Invc_Line_Type_Cd",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_CEO_BILLING_SEMANTIC,Table,23,"","Bill_Invc_Dt, Billg_Invc_Line_Type_Cd, Acct_cd",false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_CFA_GROUP,Table,10,NUPI: Billg_Invc_Line_Type_Cd,,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_CHANNEL_INFO,View,37,"",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_CHURN_ORDER,Table,12,NUPI: REPORTING_DATE,,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_DAILY_CHURN_ACNTFIX,Table,3,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_DAILY_CHURN_STG1,Table,28,"NUPI: SERIAL_NUM, Subs_Id",,false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_DAILY_CHURN_STG2,Table,35,"NUPI: SERIAL_NUM, Subs_Id",,false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_DAILY_CHURN_STG3,Table,87,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_DAILY_MONTHLY_LOG,Table,7,NUPI: RUN_DATE,,false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_DAILY_RECON_LOG,Table,13,NUPI: RUN_DATE,,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_DATA_USAGE,Table,15,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_D_SCNDY_OFFG_TYPE,Table,4,UPI: Scndy_Offg_Uid,,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_FIX_BUNDL_ALLOC_REV_MISSING,Table,7,"NUPI: Subs_Id, Alloc_Dttm",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_FI_BUNDLES,Table,17,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_FREE_PAID_USAGE_Opt,View,29,"",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_IB_REVENUE,Table,22,"","ALLOC_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, BASE_SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_INTERCONNECT,Table,16,"NUPI: Usage_Actvy_Dt_Uid, KPI_NAME",,false,"",hattinghd
prod,PRD_SCR_RES,EXCO_TRACKER_INTERCONNECT_BPK,View,16,"",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_MAP_RECON_FDM,Table,6,NUPI: FDM_ITEM_DESC,,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_MOBILE_ADVANCES,Table,17,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_MOBILE_ADVANCE_SERVICE_FEES,Table,15,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_OOB_REVENUE,Table,20,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_PAID_RECHARGES,Table,17,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_PP_CATEGORY,View,12,"",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_RAB_REVENUE,Table,15,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_RECHARGE_BUNDLES_DAILY,Table,27,"","SCNDY_OFFG_CD, PRICE_PLAN_UID, PRICE_PLAN_NM",false,"",kario001
prod,PRD_SCR_RES,EXCO_TRACKER_RECON_MSISDN_BRM,Table,7,"NUPI: Subs_Id, Billg_Invc_Line_Type_Cd",,false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_RECON_MSISDN_EPPIX,Table,7,"NUPI: Subs_Id, Billg_Invc_Line_Type_Cd",,false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_REPORT_DAILY,Table,16,NUPI: REPORTING_DATE,,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_SCNDY_OFFG_SUBSCR_BNDLS,Table,1,UPI: Scndy_Offg_Uid,,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_SUBSCRIPTION_REVENUE,Table,15,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_Service_fee,Table,12,"NUPI: event_dt_uid, Price_Plan_Uid",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_TABLE,Table,11,"",REPORTING_DATE,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_TRANSIT_DAILY,View,6,"",,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_UNIQUE_USERS,Table,12,"",SUBS_ID,false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_UNRATED_USAGE,Table,12,"",REPORTING_DATE,false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_UPGRADE_REPORT_DAILY,Table,17,"","PRICE_PLAN_UID, SALES_CHANL_NM, DEAL_CD",false,"",DBC
prod,PRD_SCR_RES,EXCO_TRACKER_USAGE_DAILY,Table,17,"","PRICE_PLAN_SRVC_SUB_GRP_NM, REGN_NM, SALES_CHANL_NM",false,"",kario001
prod,PRD_SCR_RES,EXCO_TRACKER_USSD_REVENUE,Table,19,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_VLIVE,Table,19,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,EXCO_TRACKER_VLIVE_DAILY,Table,13,"","SALES_CHANL_NM, PRICE_PLAN_NM",false,"",swartsth
prod,PRD_SCR_RES,EXCO_TRACKER_VOICE_USAGE,Table,16,"","SS_DT_UID, BUS_UNIT_UID, PRICE_PLAN_UID, SALES_CHANL_UID",false,"",harow001
prod,PRD_SCR_RES,GT_BANDS_tmp,Table,5,NUPI: part_col,,false,"",DBC
prod,PRD_SCR_RES,MAP_NETWK_REGN,Table,3,NUPI: Skew_Key,,false,"",mabio001
prod,PRD_SCR_RES,SCORE_VALUEBAND,Table,15,NUPI: SUBS_ID,,false,"",swartsth
prod,PRD_SCR_RES,crd_table_a_tmp,Table,6,NUPI: Subs_Id,,false,"",DBC
prod,PRD_SCR_RES,crd_table_b_tmp,Table,6,NUPI: Subs_Id,,false,"",DBC
prod,PRD_SCR_RES,crd_table_c_tmp,Table,10,NUPI: Subs_Id,,false,"",DBC
prod,PRD_SCR_RES,crd_table_sam_b,Table,7,NUPI: subs_id,,false,"",DBC
prod,PRD_SCR_RES,gt_mqt_tmp,Table,17,NUPI: Subs_Id,,false,"",DBC
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_BASE_MOVEMENT_DAILY,View,14,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_CEO_BILLING,View,16,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_CEO_BILLING_SEMANTIC,View,23,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_CFA_GROUP,View,10,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_CHANNEL_INFO,View,37,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_CHURN_ORDER,View,12,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_COMB_RPT_PP_DAILY,View,7,"",,false,"",mabio001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_DAILY_CHURN_ACNTFIX,View,3,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_DAILY_CHURN_STG1,View,28,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_DAILY_CHURN_STG2,View,35,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_DAILY_CHURN_STG3,View,87,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_DAILY_RECON_LOG,View,13,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_D_SCNDY_OFFG_TYPE,View,4,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_FIX_BUNDL_ALLOC_REV_MISSING,View,7,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_FREE_PAID_USAGE_Opt,View,24,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_INTERCONNECT,View,16,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_MAP_RECON_FDM,View,6,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_PP_CATEGORY,View,12,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_RECHARGE_BUNDLES_DAILY,View,27,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_RECON_MSISDN_BRM,View,7,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_RECON_MSISDN_EPPIX,View,7,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_REPORT_DAILY,View,16,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_SCNDY_OFFG_SUBSCR_BNDLS,View,1,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_TABLE,View,11,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_TRANSIT_DAILY,View,6,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_UNIQUE_USERS,View,12,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_UNRATED_USAGE,View,12,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_UPGRADE_REPORT_DAILY,View,17,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_USAGE_DAILY,View,17,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,EXCO_TRACKER_VLIVE_DAILY,View,13,"",,false,"",harow001
prod,PRD_SCR_RES_VIEWS,SCORE_VALUEBAND,View,15,"",,false,"",ABADERM
prod,PRD_SDS_GENERAL,ABMED_OCS_NOV,Table,101,"",UNIQ_RECORD_ID,false,"",DBC
prod,PRD_SDS_GENERAL,ACCESSORY_INSTALLMENTS_STG_1,Table,5,NUPI: DEALER_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,ACCESSORY_INSTALLMENTS_STG_2,Table,15,NUPI: DS_ROWNUM,,false,"",DBC
prod,PRD_SDS_GENERAL,ACCESSORY_INSTALLMENTS_STG_3,Table,17,NUPI: DS_DEALER_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,ACCESSORY_INSTALLMENTS_TRANSACTIONS,Table,24,NUPI: DS_ROWNUM,,false,"",swartsth
prod,PRD_SDS_GENERAL,APPLE_SALES_EXP,Table,6,"NUPI: SALES_DATE, DEVICE_NAME",,false,"",swartsth
prod,PRD_SDS_GENERAL,BI_ORDERS_INFO_STG,Table,12,"",ORDER_NUM,false,"",swartsth
prod,PRD_SDS_GENERAL,Bkp_DELIVERY_APP_Order_Dates_20221024,View,18,"",,false,"",DBC
prod,PRD_SDS_GENERAL,Bkp_DELIVERY_APP_Order_Dates_20221123,View,19,"",,false,"",DBC
prod,PRD_SDS_GENERAL,C3D_INDOUBT_EXCLUSIONS,Table,11,NUPI: SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CDW_INSURANCE_AGENT_EPPIX,Table,13,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_SDS_GENERAL,CDW_INSURANCE_AGENT_SIEBEL,Table,18,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_SDS_GENERAL,CHURN_INSURANCE_SUBS,Table,5,NUPI: SUBS_ID,,false,"",swartsth
prod,PRD_SDS_GENERAL,CHURN_INSURANCE_SUBS_BANK_INFO,Table,7,NUPI: MSISDN,,false,"",DBC
prod,PRD_SDS_GENERAL,CRM_S_OPTY_WEEKLY,Table,152,"",ROW_ID,false,"",DBC
prod,PRD_SDS_GENERAL,CRM_VSFA_MIS_OTE_TEAM,Table,16,NUPI: Row_Id,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_BATCH_2DAY,Table,1,UPI: BATCH_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_BATCH_3MTH,Table,1,UPI: BATCH_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D,Table,73,"NUPI: QUOTE_ID, ORDER_ID",,false,"",swartsth
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_2D_STG1,Table,25,NUPI: QUOTE_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_2D_STG2,Table,28,NUPI: QUOTE_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_2D_STG2A,Table,39,NUPI: ORDER_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_2D_STG3,Table,54,"NUPI: QUOTE_ID, ORDER_ID",,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_2D_STG3_20250905,Table,50,"NUPI: QUOTE_ID, ORDER_ID",,false,"",swartsth
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_2D_STG4,Table,73,"NUPI: QUOTE_ID, ORDER_ID",,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_2D_STG4_20250905,Table,69,"NUPI: QUOTE_ID, ORDER_ID",,false,"",swartsth
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_3945,Table,69,"NUPI: QUOTE_ID, ORDER_ID",,false,"",swartsth
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_STG1,Table,25,NUPI: QUOTE_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_STG2,Table,28,NUPI: QUOTE_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_STG2A,Table,39,NUPI: ORDER_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_STG3,Table,54,"NUPI: QUOTE_ID, ORDER_ID",,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_STG3_20250905,Table,50,"NUPI: QUOTE_ID, ORDER_ID",,false,"",swartsth
prod,PRD_SDS_GENERAL,CUST_ORD_C3D_STG4,Table,73,"NUPI: QUOTE_ID, ORDER_ID",,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_ITEM1,Table,7,NUPI: ROW_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_ITEM2,Table,4,NUPI: ROW_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_SRVC,Table,23,NUPI: order_id,,false,"",DBC
prod,PRD_SDS_GENERAL,CUST_ORD_SRVC_STG1,Table,23,NUPI: order_id,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_ADVANCES,Table,6,NUPI: SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_BUNDLES,Table,6,NUPI: SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_MIGRATIONS,Table,5,NUPI: SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_NEW_SUBS,Table,5,NUPI: SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_RECHARGES,Table,7,NUPI: SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_TRANSFERS_ORGNAT,Table,5,NUPI: A_PARTY_SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_TRANSFERS_TERMNAT,Table,5,NUPI: B_PARTY_SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,CVAS_ADVANCEME_USAGE,Table,6,NUPI: SUBS_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,DELIVERY_APP_Hub_Region_mapping,Table,3,NUPI: Hub,,false,"",DBC
prod,PRD_SDS_GENERAL,DELIVERY_APP_INTRADAY_LOG,View,13,"",,false,"",DBC
prod,PRD_SDS_GENERAL,DELIVERY_APP_Order_Dates,Table,22,NUPI: ORDERNUMBER,,false,"",DBC
prod,PRD_SDS_GENERAL,DELIVERY_APP_Order_Deliver,Table,55,NUPI: ORDERNUMBER,,false,"",DBC
prod,PRD_SDS_GENERAL,DELIVERY_APP_Reason_desc_mapping,Table,2,NUPI: Reason_code,,false,"",DBC
prod,PRD_SDS_GENERAL,DIVERSE_CONV_GIFT_ALLOCATIONS,Table,18,"",GIFT_ALLOCATION_UID,false,"",DBC
prod,PRD_SDS_GENERAL,DIVERSE_CONV_GIFT_SMS,Table,8,"",ICAP_ID,false,"",swartsth
prod,PRD_SDS_GENERAL,DIVERSE_CONV_NETWORK_CAPACITY,Table,9,"",BSC_RNC,false,"",DBC
prod,PRD_SDS_GENERAL,DQS_PTC_DELTA_RESULT,Table,41,NUPI: CUSTOMER_NUMBER,,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_CPA_CHARGES,Table,12,"NUPI: ROWNUM, TARIFF_CODE",,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_DS_DEALSH_RELEASE_CODES,Table,11,"NUPI: ROWNUM, DS_SHEET_NO, FAR_CODE",,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_DURBA_3PP,Table,14,NUPI: PTD_DEALER_ID,,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_FAR_TYPE,Table,14,"NUPI: ROWNUM, REAL_CODE",,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_FDP_FUT_DEACT_PEND,Table,12,NUPI: FDP_MSISDN_NO,,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_FINGERTIPS,Table,14,"NUPI: PTD_TRANS_DATE, PTD_DEALER_ID",,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_MAD_MASTER_ACC_DETAILS,Table,8,NUPI: MAD_SUBS_ID,,false,"",swartsth
prod,PRD_SDS_GENERAL,EPPIX_STOCKM,Table,195,NUPI: warehouse,,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_TM_TARPLAN_MASTER,Table,9,"NUPI: TM_NETID, TM_TARPLAN_CODE",,false,"",DBC
prod,PRD_SDS_GENERAL,EPPIX_VGE_INCL_EXCL,Table,14,"NUPI: VGE_CUSTOMER, VGE_USAGE_REGN_REF",,false,"",DBC
prod,PRD_SDS_GENERAL,EXCESSIVE_BALANCE,Table,19,"NUPI: CASE_NUMBER, RESOLVED_TIME, SUBSCRIBERID",,false,"",swartsth
prod,PRD_SDS_GENERAL,EXCESSIVE_BALANCE_LOG,Table,13,NUPI: RUN_DATE,,false,"",DBC
prod,PRD_SDS_GENERAL,EXCESSIVE_BALANCE_STG1,Table,9,"NUPI: CASE_NUMBER, RESOLVED_TIME, SUBSCRIBERID",,false,"",swartsth
prod,PRD_SDS_GENERAL,EXCESSIVE_BALANCE_STG2,Table,9,NUPI: SUBS_ID,,false,"",swartsth
prod,PRD_SDS_GENERAL,EXCO_TRACKER_BASE_MOVEMENT_DAILY,Table,13,"","PRICE_PLAN_NM, SALES_CHANL_NM",false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_BILLING_DAILY,Table,16,"NUPI: PRICE_PLAN_NM, TARIFF_NM, BILLG_INVC_LINE_TYPE_CD",,false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_BRM_MSISDN_MTHLY,Table,7,"NUPI: SUBS_ID, BILLG_INVC_LINE_TYPE_CD",,false,"",swartsth
prod,PRD_SDS_GENERAL,EXCO_TRACKER_DAILY_RECON_LOG,Table,13,NUPI: RUN_DATE,,false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_EPPIX_MSISDN_MTHLY,Table,7,"NUPI: SUBS_ID, BILLG_INVC_LINE_TYPE_CD",,false,"",swartsth
prod,PRD_SDS_GENERAL,EXCO_TRACKER_MAP_CFA_GROUP_MTHLY,Table,10,NUPI: BILLG_INVC_LINE_TYPE_CD,,false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_MAP_FDM_MTHLY,Table,6,NUPI: FDM_ITEM_DESC,,false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_RECHARGE_BUNDLES_DAILY,Table,26,"","SCNDY_OFFG_CD, PRICE_PLAN_NM",false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_REPORT_DAILY,Table,15,NUPI: REPORTING_DATE,,false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_SCNDY_OFFG_SUBSCR_BNDLS,Table,1,UPI: SCNDY_OFFG_UID,,false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_UGRADES_DAILY,Table,10,"","PRICE_PLAN_NM, SALES_REGN_NM",false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_UNIQUE_USERS,Table,11,"",SUBS_ID,false,"",swartsth
prod,PRD_SDS_GENERAL,EXCO_TRACKER_UPGRADE_REPORT_DAILY,Table,16,"","PRICE_PLAN_NM, SALES_CHANL_NM, DEAL_CD",false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_USAGE_ANALYSIS_DAILY,Table,28,"","PRICE_PLAN_NM, USG_SCNDY_OFFG_CD",false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_USAGE_DAILY,Table,16,"","PRICE_PLAN_SRVC_SUB_GRP_NM, REGN_NM, SALES_CHANL_NM",false,"",DBC
prod,PRD_SDS_GENERAL,EXCO_TRACKER_VLIVE_DAILY,Table,12,"","SALES_CHANL_NM, PRICE_PLAN_NM",false,"",swartsth
